2.26788, 1.99612, -1.53011, 4.29415, -0.637329, 1.36597, 2.04686
2.27406, 2.00608, -1.5378, 4.26756, -0.648026, 1.42545, 2.08052
2.27418, 2.00469, -1.53728, 4.27144, -0.647929, 1.42607, 2.081
2.27427, 2.00409, -1.53707, 4.27311, -0.647879, 1.42606, 2.08113
2.27323, 1.99588, -1.53402, 4.29628, -0.648541, 1.45423, 2.0932
2.26566, 2.0008, -1.53471, 4.28476, -0.650442, 1.48657, 2.09864
2.26125, 1.99613, -1.52971, 4.29877, -0.650131, 1.51753, 2.10628
2.25273, 2.00416, -1.52899, 4.27882, -0.651367, 1.55178, 2.11004
2.25272, 1.99907, -1.52575, 4.29293, -0.650742, 1.55867, 2.11265
2.24632, 1.99837, -1.52041, 4.29619, -0.650645, 1.59357, 2.11877
2.23867, 2.00575, -1.51783, 4.27766, -0.651337, 1.62909, 2.12333
2.23915, 2.00307, -1.51675, 4.28505, -0.651091, 1.62894, 2.12385
2.23949, 1.99763, -1.51206, 4.29979, -0.650185, 1.64185, 2.12888
2.23587, 2.00026, -1.51089, 4.29339, -0.650743, 1.65716, 2.13063
2.23396, 1.99813, -1.50754, 4.29967, -0.650422, 1.67177, 2.1339
2.23012, 2.00129, -1.5064, 4.2919, -0.650864, 1.68781, 2.13564
2.2298, 1.99781, -1.50368, 4.30159, -0.650411, 1.69465, 2.13778
2.22721, 2.00192, -1.50402, 4.29086, -0.650866, 1.70367, 2.13826
2.22746, 1.99931, -1.50264, 4.29804, -0.650593, 1.70515, 2.13909
2.22348, 2.00137, -1.50042, 4.2932, -0.650749, 1.72406, 2.1417
2.22374, 1.99885, -1.49813, 4.30004, -0.650328, 1.73026, 2.14416
2.22213, 1.99981, -1.49738, 4.29777, -0.650557, 1.73755, 2.14511
2.22109, 1.99918, -1.49589, 4.29975, -0.650466, 1.74467, 2.14657
2.21945, 2.00001, -1.495, 4.29785, -0.650588, 1.75226, 2.1476
2.2186, 1.99846, -1.49309, 4.30229, -0.650377, 1.75933, 2.14923
2.21722, 2.00099, -1.4935, 4.29567, -0.65067, 1.76359, 2.14931
2.21751, 1.9985, -1.49218, 4.30249, -0.650403, 1.76492, 2.1501
2.21687, 2.00044, -1.49275, 4.29728, -0.650588, 1.76642, 2.14994
2.21713, 1.99907, -1.49222, 4.30103, -0.650467, 1.76623, 2.15017
2.21636, 1.99977, -1.4918, 4.29922, -0.650568, 1.77035, 2.15084
2.21586, 1.99942, -1.49093, 4.30027, -0.650485, 1.77438, 2.15175
2.21498, 1.99982, -1.49039, 4.29938, -0.65053, 1.77868, 2.15237
2.21443, 1.9992, -1.4894, 4.30123, -0.650435, 1.78278, 2.15326
2.21314, 2.00094, -1.4894, 4.29672, -0.650641, 1.78741, 2.15358
2.21349, 1.99898, -1.48842, 4.30206, -0.650423, 1.78798, 2.15415
2.21317, 1.99988, -1.48868, 4.29965, -0.65051, 1.78875, 2.15408
2.21323, 1.99936, -1.48843, 4.30107, -0.650463, 1.78893, 2.15421
2.21284, 1.99972, -1.4882, 4.30015, -0.650513, 1.79113, 2.15458
2.21256, 1.99958, -1.48776, 4.30058, -0.650474, 1.7933, 2.15507
2.21211, 1.99973, -1.48743, 4.30029, -0.650487, 1.79559, 2.15542
2.21176, 1.99954, -1.48696, 4.30088, -0.650455, 1.79784, 2.15587
2.21121, 2, -1.48675, 4.29976, -0.650508, 1.80024, 2.15615
2.21125, 1.99915, -1.48621, 4.30208, -0.65041, 1.80116, 2.15651
2.21085, 2.0003, -1.48656, 4.299, -0.650527, 1.80202, 2.1564
2.211, 1.99951, -1.48623, 4.30115, -0.650453, 1.80199, 2.15655
2.21079, 1.99972, -1.48612, 4.30063, -0.650483, 1.80313, 2.15674
2.21065, 1.99966, -1.48589, 4.30082, -0.650463, 1.80426, 2.15699
2.21043, 1.99971, -1.48571, 4.30072, -0.650467, 1.80544, 2.15719
2.21023, 1.99965, -1.48548, 4.30092, -0.650455, 1.80663, 2.15741
2.20997, 1.99978, -1.48533, 4.30063, -0.650469, 1.80786, 2.15758
2.20987, 1.99939, -1.48496, 4.30172, -0.650421, 1.80895, 2.15786
2.20968, 1.99995, -1.48513, 4.30024, -0.65048, 1.80937, 2.15781
2.20975, 1.9995, -1.48493, 4.30145, -0.650437, 1.80942, 2.15791
2.20971, 1.99972, -1.48501, 4.30086, -0.650456, 1.80948, 2.15788
2.20964, 1.99969, -1.48489, 4.30097, -0.650451, 1.81007, 2.15802
2.20952, 1.99971, -1.4848, 4.30092, -0.650455, 1.8107, 2.15812
2.20942, 1.99969, -1.48468, 4.301, -0.650451, 1.81133, 2.15824
2.20929, 1.99973, -1.48459, 4.30091, -0.650456, 1.81197, 2.15833
