2.32515, 0.00043142, 0.000689495, 3.80765, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21, 1e-21
2.21637, 8.68281e-05, 0.000142118, 3.82339, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.08033, 8.60241e-05, 0.000139013, 3.94169, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
1.8102, 8.51972e-05, 0.000137982, 4.17272, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.18243, 8.63478e-05, 0.000139085, 3.85255, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.21137, 8.63374e-05, 0.000139447, 3.83902, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.19167, 8.62685e-05, 0.000139815, 3.86924, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.21441, 8.62403e-05, 0.000140241, 3.862, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.16678, 8.609e-05, 0.000140592, 3.91758, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.19883, 8.61261e-05, 0.000140783, 3.89221, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.20964, 8.60789e-05, 0.000141283, 3.8973, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
1.97757, 8.53569e-05, 0.000140871, 4.11213, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.18631, 8.60154e-05, 0.000141483, 3.93155, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.20471, 8.59934e-05, 0.0001417, 3.9207, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.19464, 8.59509e-05, 0.000141914, 3.93569, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.20439, 8.59291e-05, 0.00014215, 3.93311, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.18689, 8.5866e-05, 0.000142354, 3.95515, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.21101, 8.58932e-05, 0.000142529, 3.93677, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.16865, 8.57757e-05, 0.000142546, 3.97744, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
2.20101, 8.58461e-05, 0.000142698, 3.94978, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22, 2e-22
