0.004, 1e-21, 1e-21, 1e-21, 1e-21
1.48273, 1e-21, 1e-21, 1e-21, 1e-21
1.50014, 5e-23, 5e-23, 5e-23, 5e-23
1.5, 2.5e-24, 2.5e-24, 2.5e-24, 2.5e-24
1.5, 1.25e-25, 1.25e-25, 1.25e-25, 1.25e-25
1.50605, 6.25e-27, 6.25e-27, 6.25e-27, 6.25e-27
1.50936, 3.125e-28, 3.125e-28, 3.125e-28, 3.125e-28
2.14752, 1e-28, 1e-28, 1e-28, 1e-28
2.33271, 1e-28, 1e-28, 1e-28, 1e-28
1.53969, 1e-28, 1e-28, 1e-28, 1e-28
1.53244, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
1.5, 1e-28, 1e-28, 1e-28, 1e-28
