3.44461e-05, 0.000221339, 0.00112317, 3.44176e-05, 0.000220728, 0.00113036
9.49078e-06, 6.09327e-05, 3.17679e-06, 4.12768e-06, 6.24312e-07, 0.000295461
1.93111e-05, 1.27272e-05, 5.59468e-05, 1.63306e-06, 1.09504e-05, 8.34041e-05
1.93137e-05, 1.26999e-05, 4.96433e-05, 1.63306e-06, 1.09356e-05, 7.61403e-05
1.9342e-05, 1.28123e-05, 1.40412e-07, 1.6324e-06, 1.06607e-05, 0.000454179
1.93204e-05, 1.27392e-05, 3.54469e-05, 1.63284e-06, 1.08372e-05, 1.28461e-06
1.93212e-05, 1.27457e-05, 4.13807e-05, 1.63301e-06, 1.09018e-05, 0.000109167
1.9323e-05, 1.27645e-05, 4.13322e-05, 1.633e-06, 1.08881e-05, 0.000110554
1.93283e-05, 1.2821e-05, 4.13428e-05, 1.63296e-06, 1.0847e-05, 0.000110481
1.93443e-05, 1.29931e-05, 4.13791e-05, 1.63285e-06, 1.07242e-05, 0.000110222
1.93918e-05, 1.35346e-05, 4.14917e-05, 1.63251e-06, 1.03583e-05, 0.000109424
1.95297e-05, 1.5406e-05, 4.18628e-05, 1.63153e-06, 9.2886e-06, 0.00010685
1.985e-05, 2.35825e-05, 4.32459e-05, 1.6293e-06, 6.54845e-06, 9.79168e-05
1.98583e-05, 4.66402e-05, 4.48655e-05, 1.62929e-06, 6.28994e-06, 9.05008e-05
1.97943e-05, 8.53104e-05, 4.53062e-05, 1.62972e-06, 6.30188e-06, 8.95156e-05
1.95819e-05, 9.01304e-05, 4.53597e-05, 1.63116e-06, 6.28478e-06, 8.93382e-05
5.53859e-08, 9.79762e-05, 4.50258e-05, 2.78195e-06, 5.96236e-06, 0.000100339
9.45819e-06, 0.000120726, 4.42593e-05, 2.30077e-06, 6.16364e-06, 9.4099e-05
3.52346e-06, 0.000127118, 4.42455e-05, 2.18507e-06, 6.15848e-06, 9.40021e-05
4.11549e-06, 0.000147503, 4.38412e-05, 2.38959e-06, 6.11322e-06, 9.58261e-05
3.59471e-06, 0.000167951, 4.35913e-05, 2.55629e-06, 6.08545e-06, 9.7074e-05
3.20399e-06, 0.000199448, 4.32572e-05, 2.78661e-06, 6.04825e-06, 9.87541e-05
3.16906e-06, 0.000217562, 4.31649e-05, 2.86647e-06, 6.03817e-06, 9.92777e-05
3.04416e-06, 0.000238352, 4.3029e-05, 2.97107e-06, 6.02311e-06, 0.000100001
3.04721e-06, 0.000241193, 4.30247e-05, 2.97661e-06, 6.02266e-06, 0.000100031
