2.20929, 1.99973, -1.48459, 4.30091, -0.650456, 1.81197, 2.15833
2.20945, 1.99974, -1.48453, 4.30109, -0.650451, 1.8128, 2.15845
2.20914, 1.99987, -1.48456, 4.3008, -0.650461, 1.81369, 2.15852
2.20918, 1.99966, -1.48448, 4.30136, -0.650443, 1.81366, 2.15855
2.20912, 1.99978, -1.48445, 4.30106, -0.650459, 1.81402, 2.15861
2.2091, 1.99972, -1.48436, 4.30122, -0.650445, 1.81435, 2.15871
2.20902, 1.99978, -1.48432, 4.30107, -0.650453, 1.81473, 2.15875
2.20899, 1.99968, -1.48421, 4.30135, -0.650438, 1.81507, 2.15884
2.20891, 1.99982, -1.48424, 4.30099, -0.650455, 1.81528, 2.15884
2.20893, 1.99971, -1.48418, 4.30128, -0.650443, 1.81535, 2.15888
2.20888, 1.99981, -1.4842, 4.30102, -0.650452, 1.81548, 2.15888
2.20891, 1.99968, -1.48414, 4.30137, -0.650441, 1.81547, 2.1589
2.20885, 1.99977, -1.48415, 4.30113, -0.650454, 1.81568, 2.15892
2.20884, 1.99973, -1.48409, 4.30124, -0.650445, 1.81587, 2.15897
2.20879, 1.99977, -1.48408, 4.30115, -0.650449, 1.81608, 2.159
2.20877, 1.99972, -1.48402, 4.30129, -0.650441, 1.81628, 2.15905
2.2087, 1.99984, -1.48403, 4.30099, -0.650456, 1.81651, 2.15905
2.20872, 1.99973, -1.48398, 4.30129, -0.650443, 1.81654, 2.15909
2.2087, 1.99978, -1.48399, 4.30114, -0.650448, 1.8166, 2.15909
2.2087, 1.99974, -1.48397, 4.30124, -0.650445, 1.81661, 2.15909
2.20869, 1.99975, -1.48396, 4.30122, -0.650446, 1.81671, 2.15911
2.20867, 1.99975, -1.48394, 4.30123, -0.650445, 1.81682, 2.15914
2.20865, 1.99975, -1.48392, 4.30122, -0.650445, 1.81693, 2.15915
2.20863, 1.99975, -1.4839, 4.30123, -0.650444, 1.81704, 2.15917
2.20861, 1.99976, -1.48388, 4.30123, -0.650445, 1.81715, 2.15919
2.2086, 1.99974, -1.48386, 4.30127, -0.650443, 1.81726, 2.15921
2.20857, 1.99979, -1.48387, 4.30115, -0.650447, 1.81732, 2.15921
2.20859, 1.99973, -1.48384, 4.30131, -0.650442, 1.81732, 2.15923
2.20858, 1.99978, -1.48386, 4.30118, -0.650446, 1.81734, 2.15922
2.20858, 1.99974, -1.48384, 4.30127, -0.650441, 1.81738, 2.15924
2.20856, 1.99976, -1.48383, 4.30122, -0.650445, 1.81744, 2.15924
2.20856, 1.99974, -1.48382, 4.30127, -0.650442, 1.8175, 2.15926
2.20854, 1.99978, -1.48382, 4.30119, -0.650446, 1.81756, 2.15926
2.20854, 1.99973, -1.4838, 4.30131, -0.650441, 1.81758, 2.15927
2.20853, 1.99977, -1.48381, 4.30122, -0.650445, 1.8176, 2.15927
2.20853, 1.99975, -1.4838, 4.30126, -0.650443, 1.81761, 2.15927
2.20853, 1.99976, -1.4838, 4.30123, -0.650444, 1.81761, 2.15927
2.20853, 1.99975, -1.4838, 4.30126, -0.650443, 1.81764, 2.15928
