0.282693, 0.230179, 1.14531, 0.982185, 0.000491093
0.209651, 0.226037, 0.934452, 0.309667, 0.673009
0.209623, 0.226034, 0.934707, 0.109041, 0.471781
0.194416, 0.224497, 1.03195, 0.0774843, 0.140314
0.112407, 0.216384, 1.23948, 0.0371656, 0.0740441
0.0209498, 0.206617, 1.28602, 0.0180918, 0.0393012
-0.241768, 0.17907, 1.34647, 5.23931e-05, 0.00285901
-0.759726, 0.127456, 1.39693, 0.00103217, 0.00107373
-1.018, 0.101557, 1.41971, 0.00101886, 0.00105186
-1.17932, 0.0852696, 1.43329, 0.00101395, 0.00104352
-1.36075, 0.0668695, 1.44815, 0.0010097, 0.00103617
-1.56479, 0.0460702, 1.46439, 0.001006, 0.0010297
-1.79428, 0.0225424, 1.48212, 0.00100279, 0.001024
-1.92334, 0.00922436, 1.49181, 0.0010014, 0.00102149
-2.06044, -0.00497841, 1.50196, 0.0010001, 0.00101913
-2.2061, -0.0201289, 1.5126, 0.000998883, 0.0010169
-2.36084, -0.0362951, 1.52376, 0.000997747, 0.00101481
-2.52524, -0.0535506, 1.53548, 0.000996686, 0.00101285
-2.69989, -0.0719752, 1.54781, 0.000995695, 0.001011
-5.6687, -0.386855, 1.75553, 0.000980882, 0.000983178
-5.71504, -0.392135, 1.75907, 0.000980888, 0.000983167
-5.76175, -0.397463, 1.76265, 0.000980894, 0.000983157
-5.80882, -0.40284, 1.76627, 0.0009809, 0.000983147
-5.85626, -0.408266, 1.76993, 0.000980906, 0.000983136
-5.90407, -0.413742, 1.77363, 0.000980911, 0.000983126
-5.95225, -0.419269, 1.77738, 0.000980917, 0.000983116
-6.0008, -0.424846, 1.78116, 0.000980923, 0.000983106
-6.04974, -0.430474, 1.785, 0.000980929, 0.000983096
-6.0744, -0.433314, 1.78693, 0.000980931, 0.000983092
-6.09915, -0.436167, 1.78888, 0.000980934, 0.000983087
-6.124, -0.439033, 1.79084, 0.000980937, 0.000983082
-6.14895, -0.441913, 1.79282, 0.00098094, 0.000983077
-6.17399, -0.444805, 1.7948, 0.000980942, 0.000983072
-6.19914, -0.447711, 1.7968, 0.000980945, 0.000983067
-6.22438, -0.45063, 1.7988, 0.000980948, 0.000983063
-6.24972, -0.453562, 1.80082, 0.000980951, 0.000983058
-6.27515, -0.456508, 1.80285, 0.000980953, 0.000983053
-6.30069, -0.459468, 1.8049, 0.000980956, 0.000983048
-6.32633, -0.462441, 1.80695, 0.000980959, 0.000983044
-6.35206, -0.465427, 1.80902, 0.000980961, 0.000983039
-6.3779, -0.468428, 1.8111, 0.000980964, 0.000983034
-6.40384, -0.471442, 1.81319, 0.000980967, 0.00098303
-6.42987, -0.47447, 1.81529, 0.000980969, 0.000983025
-6.45601, -0.477511, 1.81741, 0.000980972, 0.00098302
-6.48226, -0.480567, 1.81954, 0.000980974, 0.000983016
-6.5086, -0.483637, 1.82168, 0.000980977, 0.000983011
-6.53505, -0.486721, 1.82384, 0.00098098, 0.000983007
