2, 2, 2, 2
2.6724, 28.4951, 4.10657, -4.45137
2.07063, 5.15018, 1.92637, -2.08811
1.37417, 4.94788, 3.23365, -0.820612
1.50995, 4.75787, 1.83234, 1.11074
1.22303, 4.74001, 2.08434, -0.10667
1.81421, 4.59566, 1.24136, 0.0685819
1.8522, 4.10427, 0.304969, -0.115592
1.69192, 3.41502, -0.0412181, 0.957066
1.52872, 3.4436, -0.0435306, -0.11352
1.2127, 1.35847, -0.0386934, -0.11095
1.06466, 1.1296, -0.00992147, 0.0256537
1.00793, 1.01387, -0.00349985, -0.00966506
1.00011, 1.00014, -0.00298842, -0.00532718
0.999968, 0.99991, -0.00281508, -0.00497377
