0.050025, 1e-21, 1e-21, 1000, 1000, 1e-06, 2.122e-314, 6.9325e-310, 6.95285e-310, 6.9325e-310
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
1e-11, 1e-21, 1e-21, 1e-11, 1e-11, 1e-11, 1e-31, 1e-31, 1e-07, 1e-07
