0.5, 0.5, 0.5
0.540769, 0.693583, 0.808754
0.60921, 0.722558, 0.806318
1.31497, 0.755634, 0.340866
1.28186, 0.786986, 0.420918
1.28229, 0.789192, 0.430202
1.29636, 0.782221, 0.419814
1.29733, 0.783129, 0.424672
1.30642, 0.778701, 0.41839
1.30734, 0.779079, 0.421107
1.31328, 0.776221, 0.417218
1.31402, 0.776364, 0.418784
1.31792, 0.774503, 0.416345
1.31848, 0.77454, 0.417261
1.32105, 0.773322, 0.41572
1.32146, 0.773313, 0.416259
1.32485, 0.771714, 0.414304
1.3246, 0.772061, 0.415425
1.32515, 0.77175, 0.414892
1.32556, 0.771641, 0.41504
1.32591, 0.77144, 0.414706
1.3262, 0.771359, 0.41479
1.32643, 0.77123, 0.414579
1.32662, 0.771171, 0.414626
1.32677, 0.771087, 0.414494
1.32691, 0.771045, 0.414519
1.327, 0.770991, 0.414436
1.3271, 0.77096, 0.414449
1.32722, 0.770891, 0.414345
1.32722, 0.770904, 0.414404
1.32731, 0.770859, 0.414338
1.32731, 0.770866, 0.414374
1.32736, 0.770837, 0.414333
1.32736, 0.770841, 0.414354
1.3274, 0.770822, 0.414328
1.3274, 0.770824, 0.414342
1.32742, 0.770811, 0.414325
1.32743, 0.770812, 0.414333
1.32744, 0.770804, 0.414323
1.32744, 0.770805, 0.414328
1.32745, 0.770799, 0.414321
1.32745, 0.770799, 0.414324
1.32746, 0.770796, 0.41432
1.32746, 0.770796, 0.414322
1.32748, 0.770787, 0.414311
1.32747, 0.77079, 0.414319
1.32748, 0.770789, 0.414316
1.32747, 0.770792, 0.414325
1.32748, 0.770788, 0.414314
1.32748, 0.770789, 0.414318
1.32748, 0.770785, 0.414307
1.32747, 0.77079, 0.414321
1.32748, 0.770788, 0.414316
1.32747, 0.770794, 0.41433
1.32748, 0.770787, 0.414313
1.32748, 0.77079, 0.414319
1.32748, 0.770789, 0.414317
1.32747, 0.770791, 0.414323
1.32748, 0.770788, 0.414315
1.32748, 0.770789, 0.414318
1.32748, 0.770786, 0.41431
1.32748, 0.77079, 0.41432
1.32748, 0.770789, 0.414316
1.32747, 0.770793, 0.414327
1.32748, 0.770788, 0.414314
1.32748, 0.770789, 0.414318
1.32748, 0.770784, 0.414305
1.32747, 0.770791, 0.414321
1.32748, 0.770788, 0.414316
1.32748, 0.770789, 0.414318
1.32748, 0.770787, 0.414312
1.32748, 0.77079, 0.414319
1.32748, 0.770789, 0.414316
1.32747, 0.770792, 0.414324
1.32748, 0.770788, 0.414315
1.32748, 0.770789, 0.414318
1.32748, 0.770785, 0.414308
1.32747, 0.77079, 0.41432
1.32748, 0.770788, 0.414316
1.32747, 0.770794, 0.414329
1.32748, 0.770787, 0.414313
1.32748, 0.77079, 0.414319
1.32748, 0.770789, 0.414317
1.32747, 0.770791, 0.414322
1.32748, 0.770788, 0.414315
1.32748, 0.770789, 0.414318
1.32748, 0.770786, 0.41431
1.32748, 0.77079, 0.41432
1.32748, 0.770789, 0.414316
1.32747, 0.770792, 0.414326
