0.0125471, 0.0083682, 0.00838223, 0.0125471, 0.0125471, 0.0200803, 1e-21, 1e-21, 1e-21, 1e-21, 10, 10, 10, 10
0.0290794, 2.04828, 0.871889, 3.76537, 0.0363987, 0.169118, 1e-21, 1e-21, 1e-21, 1e-21, 0.0361921, 0.111228, 0.0280525, 0.11849
0.00586444, 2.44566, 0.397619, 3.42046, 0.00502631, 0.0201005, 2e-22, 2e-22, 2e-22, 2e-22, 0.00721876, 0.0219894, 0.00501335, 1.31164
0.000866085, 2.45903, 0.386586, 3.42304, 0.00068973, 0.0027641, 2.82843e-23, 2.82843e-23, 2.82843e-23, 2.82843e-23, 0.00102354, 0.00283929, 0.000697827, 1.27601
4.54557e-05, 2.46141, 0.384719, 3.42307, 3.70737e-05, 0.000148256, 1.50424e-24, 1.50424e-24, 1.50424e-24, 1.50424e-24, 5.44237e-05, 0.000156462, 3.7341e-05, 1.26958
5.48005e-07, 2.46154, 0.384617, 3.42308, 4.59651e-07, 1.83862e-06, 1.84491e-26, 1.84491e-26, 1.84491e-26, 1.84491e-26, 6.665e-07, 1.97905e-06, 4.60432e-07, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
2.95495e-09, 2.46154, 0.384615, 3.42308, 2.49978e-09, 9.99914e-09, 1e-28, 1e-28, 1e-28, 1e-28, 3.61115e-09, 1.08305e-08, 2.49988e-09, 1.26923
