10, 10, 10, 5, 0.10101, 0.10101, 0.10101, 0.0505051
0.168115, 0.140462, 0.140462, 0.22595, 0.246811, 0.347145, 0.347145, 0.0642086
0.042645, 0.030547, 0.030547, 0.0868939, 0.0299165, 0.0544361, 0.0544361, 0.00947396
0.0102756, 0.00431108, 0.00431108, 0.110933, 0.00536255, 0.00836383, 0.00836383, 0.00145258
0.000455098, 0.000225709, 0.000225709, 0.111036, 0.000227205, 0.000451364, 0.000451364, 7.52631e-05
7.93346e-06, 2.72979e-06, 2.72979e-06, 0.111109, 2.16368e-06, 5.68498e-06, 5.68498e-06, 8.7266e-07
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
3.08193e-08, 1.49807e-08, 1.49807e-08, 0.111111, 1.48886e-08, 3.00803e-08, 3.00803e-08, 4.99322e-09
