0.000776907, 1e-06, 1998.65, 1.48743, 1.34912, 1998.51, 6.95261e-310, 6.95261e-310, 6.95261e-310, 1e-06, 1e-06, 1e-06
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-28, 1.73747e-28, 2.39806e-10, 1e-06, 1e-06, 1e-06
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 2.39816, 4.46927, 3.60934, 3.18226
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-08, 1.73747e-18, 1.73747e-18, 930.858, 932.354, 1069.14, 1067.65
