1, 1, 1, 1, 1
3.05176e-05, 1, 1, 6.95286e-310, -0
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
2.38419e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
3.8147e-06, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
9.53674e-07, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
1.90735e-06, 1, 1, 6.95286e-310, 6.95286e-310
4.76837e-07, 1, 1, 6.95286e-310, 6.95286e-310
