2e-22, 2e-22, 2e-22, 2e-22, 407.036, 157.864, 1592.96, 1842.14, 6.95286e-310, 2.25585e-317, 1e-06, 1e-06, 6.95286e-310, 6.95286e-310, 6.95286e-310, 6.95286e-310
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 8.83996e-08, 2.20904e-08, 5.11949e-08, 4.25425e-08
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 3.71959e-08, 1.12779e-07, 9.87868e-08
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.12779e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.36695e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.36695e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.36695e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.36695e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.63586e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.76264e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 6.76264e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 7.01286e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 7.01286e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 7.65976e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 7.65976e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 7.65976e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 7.65976e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 7.74021e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 7.74021e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.11527e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.11527e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.11527e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.46343e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.46343e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.46343e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.68212e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.68212e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.79564e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.79564e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.93243e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 8.93243e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.13962e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.13962e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.3019e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.3019e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.3019e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.3019e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.43477e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.43477e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.43477e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.4941e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.65396e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.65396e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.718e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.718e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.72055e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.72055e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.75992e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.75992e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.77875e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.77875e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.8183e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.8183e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.84897e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.84897e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.86681e-08, 1.46743e-07, 1.98481e-07
2e-22, 2e-22, 2e-22, 2e-22, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-13, 2.82843e-33, 2.82843e-33, 2.82843e-13, 2.82843e-13, 1.28138e-07, 9.86681e-08, 1.46743e-07, 1.98481e-07
