1e-06, 1e-06, 1e-21, 1e-21, 1e-21, 1e-21
0.196277, 1.60603, 1e-21, 1e-21, 1e-21, 1e-21
1.68601, 1.67932, 2e-22, 2e-22, 2e-22, 2e-22
1.66868, 1.66755, 2.82843e-23, 2.82843e-23, 2.82843e-23, 2.82843e-23
1.66677, 1.66671, 1.50424e-24, 1.50424e-24, 1.50424e-24, 1.50424e-24
1.66667, 1.66667, 1.84491e-26, 1.84491e-26, 1.84491e-26, 1.84491e-26
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
1.66667, 1.66667, 1e-28, 1e-28, 1e-28, 1e-28
